Player,Question,Player's answer
RandomBot4,Slovakia is a member of European Union-,False
RandomBot7,Cucumbers are usually more than 90% water.,True
RandomBot7,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot7,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot7,Slovakia is a member of European Union-,True
RandomBot7,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot7,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot7,The color orange is named after the fruit.,True
RandomBot7,Kissing someone for one minute burns about 2 calories.,False
RandomBot7,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot7,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot12,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot12,A pasodoble is a type of Italian pasta sauce.,False
RandomBot12,Gumbo is a stew that originated in Louisiana.,True
RandomBot12,The French word to travel is &quot;Travail&quot;,True
RandomBot12,Jingle Bells was originally meant for Thanksgiving,True
RandomBot12,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,True
RandomBot12,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,False
RandomBot12,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot12,Nutella is produced by the German company Ferrero.,True
RandomBot13,Gumbo is a stew that originated in Louisiana.,True
RandomBot13,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot13,The Lego Group was founded in 1932.,False
RandomBot13,"In Scandinavian languages, the letter &Aring; means river.",True
RandomBot13,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,True
RandomBot13,You are allowed to sell your soul on eBay.,True
RandomBot13,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot13,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot13,French is an official language in Canada.,True
RandomBot18,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot18,Did Michael Jackson invent the moonwalk?,False
RandomBot18,"In Scandinavian languages, the letter &Aring; means river.",False
RandomBot18,The scientific name for the Southern Lights is Aurora Australis?,False
RandomBot18,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot18,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot18,"When you cry in space, your tears stick to your face.",True
RandomBot18,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot12,The French word to travel is &quot;Travail&quot;,False
RandomBot12,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot12,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot12,Did Michael Jackson invent the moonwalk?,True
RandomBot12,Cucumbers are usually more than 90% water.,False
RandomBot12,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot12,The National Animal of Scotland is the Unicorn.,True
RandomBot12,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,False
RandomBot12,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot12,The vapor produced by e-cigarettes is actually water.,False
RandomBot2,Kissing someone for one minute burns about 2 calories.,True
RandomBot2,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot2,Dihydrogen Monoxide is a dangerous chemical.,True
RandomBot2,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,True
RandomBot2,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,True
RandomBot2,Jingle Bells was originally meant for Thanksgiving,True
RandomBot2,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot2,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot2,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,True
RandomBot2,Did Michael Jackson invent the moonwalk?,True
RandomBot11,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,False
RandomBot11,The pickled gherkin was first added to hamburgers because a US health law required all fast-food to include a source of Vitamin C.,False
RandomBot11,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,False
RandomBot11,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot11,Slovakia is a member of European Union-,False
RandomBot11,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot11,A pasodoble is a type of Italian pasta sauce.,False
RandomBot11,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",False
RandomBot11,Coca-Cola&#039;s original colour was green.,False
RandomBot11,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot8,The National Animal of Scotland is the Unicorn.,False
RandomBot8,The scientific name for the Southern Lights is Aurora Australis?,True
RandomBot8,Slovakia is a member of European Union-,True
RandomBot8,Sitting for more than three hours a day can cut two years off a person&#039;s life expectancy.,True
RandomBot8,Cucumbers are usually more than 90% water.,True
RandomBot8,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot8,Gumbo is a stew that originated in Louisiana.,True
RandomBot8,An eggplant is a vegetable.,False
RandomBot8,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot14,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot14,Did Michael Jackson invent the moonwalk?,True
RandomBot14,Slovakia is a member of European Union-,False
RandomBot18,Pure water effectively conducts electricity ,True
RandomBot18,You are allowed to sell your soul on eBay.,False
RandomBot18,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot18,King Gizzard &amp; The Lizard Wizard&#039;s album &quot;Nonagon Infinity&quot; can be looped seamlessly.,True
RandomBot18,Cucumbers are usually more than 90% water.,True
RandomBot18,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,False
RandomBot18,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot18,"When you cry in space, your tears stick to your face.",True
RandomBot18,An eggplant is a vegetable.,True
RandomBot1,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",True
RandomBot1,Did Michael Jackson invent the moonwalk?,True
RandomBot1,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot1,Slovakia is a member of European Union-,True
RandomBot1,Stagecoach owned &quot;South West Trains&quot; before losing the rights to FirstGroup and MTR in March of 2017.,False
RandomBot1,Haggis is traditionally ate on Burns Night.,True
RandomBot1,SCP-173 was the first SCP article written for the web-based collaborative fiction project known as the &quot;SCP Foundation&quot;,False
RandomBot1,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot1,Cucumbers are usually more than 90% water.,True
RandomBot17,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot17,Slovakia is a member of European Union-,True
RandomBot17,Coca-Cola&#039;s original colour was green.,True
RandomBot17,The vapor produced by e-cigarettes is actually water.,True
RandomBot17,French is an official language in Canada.,False
RandomBot11,&quot;Santa Claus&quot; is a variety of melon.,False
RandomBot11,You are allowed to sell your soul on eBay.,False
RandomBot11,Pure water effectively conducts electricity ,False
RandomBot11,The sum of all the numbers on a roulette wheel is 666.,False
RandomBot11,Gumbo is a stew that originated in Louisiana.,True
RandomBot11,&quot;Typewriter&quot; is the longest word that can be typed using only the first row on a QWERTY keyboard.,False
RandomBot11,Haggis is traditionally ate on Burns Night.,True
RandomBot11,This is the correct spelling of &quot;Supercalifragilisticexpialidocious&quot;.,True
RandomBot11,The French word for &quot;glass&quot; is &quot;glace&quot;.,True
RandomBot11,The scientific name for the Southern Lights is Aurora Australis?,False
RandomBot6,The French word for &quot;glass&quot; is &quot;glace&quot;.,False
RandomBot6,The average woman is 5 inches / 13 centimeters shorter than the average man.,True
RandomBot6,The color orange is named after the fruit.,False
RandomBot6,"In Scandinavian languages, the letter &Aring; means river.",False
RandomBot6,Haggis is traditionally ate on Burns Night.,True
RandomBot6,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot6,Kissing someone for one minute burns about 2 calories.,True
RandomBot6,The French word to travel is &quot;Travail&quot;,False
RandomBot6,The vapor produced by e-cigarettes is actually water.,False
RandomBot6,Slovakia is a member of European Union-,False
RandomBot3,Coca-Cola&#039;s original colour was green.,False
RandomBot3,The National Animal of Scotland is the Unicorn.,True
RandomBot3,Slovakia is a member of European Union-,False
RandomBot3,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
RandomBot3,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot3,The term &quot;Spam&quot; came before the food product &quot;Spam&quot;.,False
RandomBot3,Kissing someone for one minute burns about 2 calories.,True
RandomBot3,&quot;Santa Claus&quot; is a variety of melon.,True
RandomBot3,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot3,"The bikini is named after the &quot;Bikini Atoll&quot;, an island where the United States conducted tests on atomic bombs.",True
RandomBot6,"Kraft &quot;Cheez Whiz&quot; contains cheese culture, but doesn&#039;t actually contain cheese",False
RandomBot6,"Spoon theory is a theory, utilizing &quot;Spoons&quot; as a metaphor for energy they can use in a day.",True
RandomBot6,The sum of all the numbers on a roulette wheel is 666.,True
RandomBot6,&quot;Buffalo buffalo Buffalo buffalo buffalo buffalo Buffalo buffalo.&quot; is a grammatically correct sentence.,True
RandomBot6,Slovakia is a member of European Union-,True
RandomBot6,The Lego Group was founded in 1932.,True
RandomBot6,The commercial UK channel ITV stands for &quot;International Television&quot;.,False
RandomBot6,"In architecture, a &quot;pecklesteiner&quot; is a set of doors that overlap each other when closed, and can be locked through a single keyhole.",True
